zone_id,elevation,flood_exposure,severity,day,intervention,drainage_weakness,infra_vuln,impact_score
Z10,0.5462722549880629,0.45372774501193713,3,2,0.4100473558661416,0.6603021208205084,0.6858972849341057,0.5008
Z03,0.6681009687423672,0.33189903125763276,1,1,0.9137939727353569,0.3949393790259711,0.011268706772343595,0.0233
Z13,0.4530667876713712,0.5469332123286288,1,2,0.7210080140860281,0.9833823751503349,0.11850243349398693,0.2569
Z14,0.4179012839647675,0.5820987160352324,2,7,0.5430375002698759,0.8400171948025937,0.7420626586432126,0.6002
Z10,0.5462722549880629,0.45372774501193713,1,2,0.5377616349088487,0.7648564876793951,0.9426500451591578,0.3756
Z20,0.25193326481114875,0.7480667351888513,1,3,0.30634027940369624,0.9853078914412896,0.9828932249388638,0.5341
Z01,0.768633743697722,0.23136625630227803,2,3,0.1545722498782135,0.24498627253729222,0.7718394673548895,0.4003
Z12,0.47332689822237245,0.5266731017776276,1,1,0.11550330616028714,0.1705543172955909,0.631558584219564,0.3672
Z02,0.7060669879200819,0.29393301207991807,3,2,0.6016820630057925,0.11198430239382617,0.9696005556389378,0.3566
Z21,0.24506633487159157,0.7549336651284084,1,1,0.2274276686183868,0.8538139668070425,0.27423813330998503,0.4511
Z02,0.7060669879200819,0.29393301207991807,1,7,0.5423258506754367,0.47750454322720104,0.14301810070562748,0.2392
Z09,0.563682757950402,0.436317242049598,2,4,0.21690852841648267,0.5166246552449306,0.4574482176153296,0.478
Z20,0.25193326481114875,0.7480667351888513,1,4,0.768686113252888,0.46505623370774685,0.6376176052308365,0.3217
Z11,0.4856996810971218,0.5143003189028782,2,7,0.8468675338693167,0.6686601748238094,0.34639661195961413,0.3654
Z11,0.4856996810971218,0.5143003189028782,1,6,0.7035154363227077,0.03791751334071536,0.3202165234110864,0.171
Z18,0.3304269905555672,0.6695730094444328,3,4,0.953802474924265,0.5380214836613753,0.5247961885445489,0.4054
Z06,0.6120017004413459,0.38799829955865406,1,6,0.6007682900106003,0.28910994777089216,0.8724783456826549,0.3286
Z14,0.4179012839647675,0.5820987160352324,3,5,0.03499157849013235,0.7850568505268204,0.7346623424136925,0.7284
Z02,0.7060669879200819,0.29393301207991807,1,7,0.20112301003708677,0.2739133456603966,0.9028815786056044,0.3975
Z12,0.47332689822237245,0.5266731017776276,2,2,0.8422161335869153,0.9667612901069201,0.9589723498311071,0.4412
Z14,0.4179012839647675,0.5820987160352324,1,1,0.9462136190238574,0.2029233691447625,0.4068681932627851,0.1387
Z07,0.5774051515343017,0.4225948484656983,2,2,0.7190963366329473,0.6387954517948172,0.4372415153123639,0.3129
Z12,0.47332689822237245,0.5266731017776276,1,6,0.8801357722695585,0.08838111535252902,0.2571291303997276,0.1346
Z08,0.5648240532107115,0.4351759467892885,1,2,0.29259881957341993,0.05506778918935906,0.3133128845340105,0.2207
Z19,0.3209819210908489,0.6790180789091511,3,2,0.18650068883641446,0.4387415436002394,0.985748714440568,0.6316
Z12,0.47332689822237245,0.5266731017776276,1,3,0.5475223773475062,0.23377169649910023,0.13392123807568046,0.1901
Z12,0.47332689822237245,0.5266731017776276,2,6,0.8567374765309385,0.8868108156168669,0.8867547293254636,0.4792
Z21,0.24506633487159157,0.7549336651284084,1,7,0.03886833084439367,0.5408091689813379,0.5835111222317598,0.5959
Z03,0.6681009687423672,0.33189903125763276,1,2,0.9991179840952861,0.16525907473147783,0.4364252715337803,0.0675
Z19,0.3209819210908489,0.6790180789091511,3,1,0.1446296513450055,0.5786276561575376,0.3625535072124566,0.5302
Z06,0.6120017004413459,0.38799829955865406,2,2,0.6198612136966808,0.7867236268184332,0.7208595040141755,0.3966
Z08,0.5648240532107115,0.4351759467892885,3,3,0.6714654333663408,0.7522008613153315,0.8161902958475027,0.477
Z12,0.47332689822237245,0.5266731017776276,1,5,0.1701373030612916,0.4334821212070099,0.506504760014107,0.4211
Z17,0.33167725486229166,0.6683227451377083,3,7,0.8058165971608234,0.41001260227884506,0.7598375480022814,0.5286
Z18,0.3304269905555672,0.6695730094444328,3,7,0.012098319775953659,0.3613705229763897,0.7418522427938992,0.7032
Z10,0.5462722549880629,0.45372774501193713,2,4,0.0666853471112131,0.15386445166682206,0.08776954495674238,0.3628
Z01,0.768633743697722,0.23136625630227803,2,4,0.24319074426775267,0.10715644564525517,0.05793807277896745,0.2804
Z06,0.6120017004413459,0.38799829955865406,3,4,0.44409640300204767,0.14801037785393123,0.8706431913142015,0.4567
Z18,0.3304269905555672,0.6695730094444328,1,1,0.2919528970532851,0.2561163710055335,0.48317792968171724,0.3561
Z03,0.6681009687423672,0.33189903125763276,1,3,0.11315637446931726,0.9340901432335997,0.5295969743777305,0.4342
Z03,0.6681009687423672,0.33189903125763276,1,6,0.43965126569148316,0.9983773376206808,0.16987082105840334,0.3307
Z11,0.4856996810971218,0.5143003189028782,1,2,0.8822483188866425,0.5997859610463315,0.6670155489879994,0.2312
Z05,0.6234806320791709,0.3765193679208291,2,7,0.4616136786824707,0.6919247524251904,0.6264275275384309,0.4681
Z15,0.39405543163197926,0.6059445683680207,1,6,0.9925912707817374,0.5232678876925537,0.009758922121244629,0.2078
Z05,0.6234806320791709,0.3765193679208291,1,1,0.6057844893935486,0.8330904130159982,0.4437098361180184,0.2519
Z11,0.4856996810971218,0.5143003189028782,1,1,0.1685941063296359,0.23528490080208064,0.6651678858289747,0.3486
Z07,0.5774051515343017,0.4225948484656983,2,5,0.9159330636005943,0.27763986878586655,0.32744390815394475,0.2268
Z05,0.6234806320791709,0.3765193679208291,2,1,0.1780685354332583,0.4371477355017752,0.16877978565701568,0.3044
Z02,0.7060669879200819,0.29393301207991807,2,1,0.812752356938829,0.9220491030900417,0.04078757030538627,0.2039
Z18,0.3304269905555672,0.6695730094444328,3,4,0.9608322082092208,0.9607239368282103,0.0873627672904943,0.4072
Z07,0.5774051515343017,0.4225948484656983,3,5,0.014532928418107716,0.780386033430655,0.2513729756821955,0.5879
Z05,0.6234806320791709,0.3765193679208291,1,1,0.8869533189266139,0.3568938047565242,0.1612778004487787,0.0716
Z21,0.24506633487159157,0.7549336651284084,3,1,0.20668968560977385,0.36441178877478386,0.07254261869320688,0.5232
Z07,0.5774051515343017,0.4225948484656983,3,3,0.9929193477072931,0.9606232234442779,0.9834576189526185,0.4802
Z21,0.24506633487159157,0.7549336651284084,2,7,0.31788952888180744,0.9747404095902684,0.7641437751233202,0.6592
Z17,0.33167725486229166,0.6683227451377083,3,4,0.4246130974290784,0.9159753066056141,0.6798284458220589,0.6198
Z01,0.768633743697722,0.23136625630227803,1,6,0.12376896516822289,0.33080649434197107,0.5478793704396796,0.3337
Z20,0.25193326481114875,0.7480667351888513,3,3,0.9885004381318534,0.39521407682371035,0.9496128642575522,0.4462
Z21,0.24506633487159157,0.7549336651284084,2,5,0.4024530402976211,0.16837001290331222,0.6293295475564646,0.4853
Z16,0.3670812144257525,0.6329187855742475,1,7,0.9980364119568528,0.655788398191988,0.40978844697652994,0.2682
Z05,0.6234806320791709,0.3765193679208291,2,5,0.25830043232480404,0.4455006244614901,0.8101726247150429,0.4936
Z04,0.6267685159893849,0.3732314840106151,2,6,0.004008712711575435,0.31865364600730195,0.883556770236605,0.5421
Z03,0.6681009687423672,0.33189903125763276,3,4,0.7119799618115822,0.38667554082894784,0.7310599578211587,0.3846
Z09,0.563682757950402,0.436317242049598,1,6,0.8977333712358466,0.8545575216036106,0.8901925333349955,0.3427
Z20,0.25193326481114875,0.7480667351888513,3,5,0.0784334605020629,0.9728003241363123,0.8100473875203287,0.7889
Z07,0.5774051515343017,0.4225948484656983,1,5,0.20564677502033435,0.9473006855398283,0.43118419491336446,0.4245
Z12,0.47332689822237245,0.5266731017776276,3,7,0.029598933574700226,0.05406941431068657,0.7904368774508642,0.635
Z14,0.4179012839647675,0.5820987160352324,3,5,0.2669983496008812,0.6326431355633122,0.631432891747555,0.6084
Z13,0.4530667876713712,0.5469332123286288,3,5,0.39126373907011336,0.1452585801261732,0.23436521890071405,0.4391
Z07,0.5774051515343017,0.4225948484656983,3,2,0.2874371567034346,0.8000976546312139,0.711056704096485,0.5964
Z18,0.3304269905555672,0.6695730094444328,1,5,0.674012709496561,0.9055069608497759,0.5361515855392917,0.3972
Z01,0.768633743697722,0.23136625630227803,2,4,0.5825300468941235,0.9342718358027029,0.5601041126505323,0.403
Z13,0.4530667876713712,0.5469332123286288,1,5,0.8362777590607293,0.6905034154637797,0.20853636650171037,0.2375
Z12,0.47332689822237245,0.5266731017776276,3,1,0.4573099481828288,0.4643962796817953,0.15989777193969612,0.3852
Z17,0.33167725486229166,0.6683227451377083,2,3,0.1285506993317761,0.4417053889847482,0.8622080371461028,0.5866
Z16,0.3670812144257525,0.6329187855742475,2,3,0.8849470330940511,0.8824748620381904,0.629661570931311,0.4161
Z10,0.5462722549880629,0.45372774501193713,2,3,0.5381565551427452,0.7435289538419335,0.9577619591552275,0.4991
Z03,0.6681009687423672,0.33189903125763276,1,4,0.1338734449412533,0.26683229399371544,0.9743825801337078,0.39
Z05,0.6234806320791709,0.3765193679208291,3,2,0.528826580088932,0.8337729626150089,0.5232694912644235,0.4366
Z15,0.39405543163197926,0.6059445683680207,3,5,0.48500277068741815,0.42203033632988096,0.5814611870518872,0.5611
Z19,0.3209819210908489,0.6790180789091511,3,5,0.5807060926044741,0.06608011551447035,0.926724795158188,0.5591
Z01,0.768633743697722,0.23136625630227803,1,3,0.991855128263291,0.6526441773122649,0.16251691397649426,0.0885
Z11,0.4856996810971218,0.5143003189028782,3,2,0.857333835028015,0.4931021456893998,0.6226778603473098,0.4026
Z02,0.7060669879200819,0.29393301207991807,1,7,0.219434889491268,0.08396053978505147,0.9425896579186215,0.3953
Z04,0.6267685159893849,0.3732314840106151,3,1,0.9993544332141543,0.09038882213927313,0.09637365927671149,0.1559
Z19,0.3209819210908489,0.6790180789091511,1,2,0.4704912661092081,0.140366816346994,0.6047958409402,0.288
Z12,0.47332689822237245,0.5266731017776276,1,2,0.2935583307117995,0.15040504754931783,0.11176506366224848,0.2493
Z07,0.5774051515343017,0.4225948484656983,2,6,0.6503043817946431,0.8663539983238249,0.7307639062958664,0.4747
Z15,0.39405543163197926,0.6059445683680207,2,2,0.43457460632384404,0.5558635886984471,0.06710497495806755,0.383
Z20,0.25193326481114875,0.7480667351888513,2,1,0.1467396730956787,0.28367028376114034,0.7900286862335361,0.5177
Z18,0.3304269905555672,0.6695730094444328,3,2,0.9519777879288345,0.19786298175556982,0.28930150003754496,0.3007
Z13,0.4530667876713712,0.5469332123286288,3,2,0.8934672927238467,0.42920482133046245,0.45955665333896456,0.3696
Z16,0.3670812144257525,0.6329187855742475,3,6,0.0560877889275565,0.04353781933452805,0.5399767150437536,0.5782
Z19,0.3209819210908489,0.6790180789091511,2,1,0.2525927189701961,0.5375484248080564,0.15866258881135908,0.4039
Z19,0.3209819210908489,0.6790180789091511,1,6,0.552501030099174,0.2715645752582023,0.6739547888562604,0.3987
Z08,0.5648240532107115,0.4351759467892885,1,2,0.11237550959672671,0.08331655384037417,0.5145753264329205,0.2714
Z09,0.563682757950402,0.436317242049598,1,2,0.052599705203371316,0.35053667469058103,0.3441524976498944,0.3528
Z09,0.563682757950402,0.436317242049598,3,2,0.5615684706498058,0.08437513566065347,0.34168347451886605,0.2737
Z12,0.47332689822237245,0.5266731017776276,2,6,0.12279004749597866,0.3609558760319209,0.9874996370112776,0.5673
Z19,0.3209819210908489,0.6790180789091511,3,1,0.8775614869950175,0.5060702508623122,0.6048051991479739,0.4521
Z03,0.6681009687423672,0.33189903125763276,2,6,0.4079472324773482,0.7937495894984811,0.9871302486235005,0.5339
Z11,0.4856996810971218,0.5143003189028782,1,5,0.33566595083064343,0.5346246652143837,0.896212667816412,0.4229
Z12,0.47332689822237245,0.5266731017776276,2,7,0.3657965318146337,0.16575377151191772,0.14810046835991497,0.3834
Z06,0.6120017004413459,0.38799829955865406,1,4,0.290875404917566,0.8550356586564903,0.1132419371830179,0.3652
Z09,0.563682757950402,0.436317242049598,3,6,0.09159998620044507,0.525778159790348,0.4001314040937961,0.5882
Z07,0.5774051515343017,0.4225948484656983,3,1,0.8854498685484835,0.05484905384296568,0.3490777342638931,0.2075
Z05,0.6234806320791709,0.3765193679208291,3,5,0.04763143320205676,0.7789696146943788,0.23444691304295384,0.6101
Z19,0.3209819210908489,0.6790180789091511,3,5,0.9048525930923976,0.2970688638394704,0.4205531224860588,0.419
Z15,0.39405543163197926,0.6059445683680207,1,2,0.13593821714272591,0.9453578522161008,0.1364298975706426,0.4104
Z14,0.4179012839647675,0.5820987160352324,3,2,0.3490861875594533,0.7211266060084988,0.406191623611035,0.527
Z02,0.7060669879200819,0.29393301207991807,1,7,0.29386724397135044,0.44859181672367165,0.10130478892694805,0.2628
Z07,0.5774051515343017,0.4225948484656983,1,1,0.7775745682379377,0.10311255261594587,0.6487050556202393,0.0953
Z21,0.24506633487159157,0.7549336651284084,2,1,0.3636260009898493,0.6080687190412447,0.765865181416426,0.5194
Z12,0.47332689822237245,0.5266731017776276,1,3,0.5668641669774132,0.22571026695775454,0.0945939791351098,0.1489
Z18,0.3304269905555672,0.6695730094444328,2,5,0.41531922445192226,0.9669316072878549,0.05884349067281858,0.4939
Z04,0.6267685159893849,0.3732314840106151,1,4,0.9830453980866282,0.3077076525396252,0.021273708726190277,0.0445
Z15,0.39405543163197926,0.6059445683680207,1,7,0.16213516244609072,0.12934334107918766,0.9683123537336392,0.4914
Z13,0.4530667876713712,0.5469332123286288,1,4,0.06744317462109362,0.8927353988560595,0.7150898665704309,0.5067
Z10,0.5462722549880629,0.45372774501193713,1,6,0.622652655767228,0.23539952162466782,0.3720188401512704,0.257
Z20,0.25193326481114875,0.7480667351888513,3,2,0.919405931248849,0.36816017560621306,0.8835537230059635,0.4747
Z07,0.5774051515343017,0.4225948484656983,3,1,0.37545923871814124,0.46043941528289956,0.19572467441795205,0.4082
Z05,0.6234806320791709,0.3765193679208291,2,6,0.04774804570811553,0.13129132517887232,0.890147853364585,0.5103
Z07,0.5774051515343017,0.4225948484656983,1,7,0.036527871309959714,0.3050029123349428,0.30767030874983636,0.4397
Z15,0.39405543163197926,0.6059445683680207,1,7,0.9511690572192136,0.77706552515081,0.9634833086775241,0.3992
Z02,0.7060669879200819,0.29393301207991807,2,3,0.7173858069177813,0.8064387171750219,0.22188699146862256,0.2816
Z04,0.6267685159893849,0.3732314840106151,3,3,0.9636461322575068,0.47378220376121216,0.49492141502396103,0.2774
Z20,0.25193326481114875,0.7480667351888513,2,6,0.10728341892729376,0.3351455519798129,0.9907918622743056,0.6726
Z08,0.5648240532107115,0.4351759467892885,1,4,0.39400999343255316,0.09243301240685531,0.2094213071856994,0.2324
Z10,0.5462722549880629,0.45372774501193713,2,1,0.23604848068527584,0.9554844398881134,0.5844975243437098,0.4987
Z14,0.4179012839647675,0.5820987160352324,2,1,0.404046550718402,0.9726506237707642,0.9833943521165686,0.5453
Z03,0.6681009687423672,0.33189903125763276,2,5,0.6259545794811829,0.012927952270288867,0.2936077985524481,0.2231
Z13,0.4530667876713712,0.5469332123286288,3,7,0.8076013599672154,0.954437408094549,0.24858035109627552,0.511
Z05,0.6234806320791709,0.3765193679208291,1,4,0.11062382575409802,0.6678298953638862,0.1364778816794382,0.3602
Z19,0.3209819210908489,0.6790180789091511,1,7,0.4841081109484946,0.3377482459686526,0.19941986142497703,0.383
Z19,0.3209819210908489,0.6790180789091511,2,4,0.05586205424460344,0.011160270870472333,0.3575659949276925,0.4439
Z18,0.3304269905555672,0.6695730094444328,1,7,0.4427580068398477,0.03495329233955402,0.010819144364177302,0.2781
Z06,0.6120017004413459,0.38799829955865406,3,2,0.40264512185398993,0.5814965879318248,0.5174408668590634,0.4247
Z09,0.563682757950402,0.436317242049598,1,3,0.8946462427483186,0.36271538586384444,0.1462198542932669,0.1196
Z19,0.3209819210908489,0.6790180789091511,2,1,0.21185599662056687,0.8488295729632287,0.0874553726934657,0.5066
Z10,0.5462722549880629,0.45372774501193713,1,1,0.266574001705138,0.6025479163273826,0.5703710761736671,0.3546
Z20,0.25193326481114875,0.7480667351888513,2,4,0.43778712656563634,0.6760474369078097,0.6998569631451561,0.5706
Z04,0.6267685159893849,0.3732314840106151,2,6,0.3246019932094105,0.5101144515363936,0.3463534602092825,0.4012
Z07,0.5774051515343017,0.4225948484656983,2,5,0.9840427473209133,0.7877107855163256,0.22656606741117413,0.3007
Z10,0.5462722549880629,0.45372774501193713,3,5,0.6666953726167794,0.46345315655109554,0.9059864998513579,0.5163
Z20,0.25193326481114875,0.7480667351888513,1,4,0.6766142176399885,0.25450623712343756,0.6483607733586884,0.3313
Z05,0.6234806320791709,0.3765193679208291,1,6,0.6128444412392222,0.8027068455460956,0.29615137364656463,0.3062
Z08,0.5648240532107115,0.4351759467892885,3,5,0.6236126308264858,0.39995403802762686,0.39913415422431164,0.4164
Z11,0.4856996810971218,0.5143003189028782,3,2,0.5917091352709455,0.37259269327690414,0.3504086787067867,0.3784
Z14,0.4179012839647675,0.5820987160352324,2,4,0.5635922055636029,0.7991549551085317,0.8480562383026558,0.5253
Z04,0.6267685159893849,0.3732314840106151,3,6,0.5027062523571872,0.1051373416445579,0.13754833734606453,0.3192
Z18,0.3304269905555672,0.6695730094444328,2,3,0.5177082273543774,0.9818239389527664,0.18947386710501124,0.4707
Z05,0.6234806320791709,0.3765193679208291,1,1,0.7843473928620455,0.8528984940622086,0.11122045175519679,0.1572
Z13,0.4530667876713712,0.5469332123286288,3,2,0.5848329164339384,0.3312485222463971,0.054600462279672524,0.4032
Z01,0.768633743697722,0.23136625630227803,2,3,0.919472726429819,0.20865683599502083,0.7445224810577729,0.1674
Z05,0.6234806320791709,0.3765193679208291,2,3,0.37258619584286823,0.617833952923422,0.7572830590263199,0.4243
Z11,0.4856996810971218,0.5143003189028782,3,2,0.09022897185682788,0.6756192785971012,0.7444049277442577,0.615
Z18,0.3304269905555672,0.6695730094444328,1,2,0.8594141741750744,0.21382160505583747,0.4151647255125386,0.2178
Z21,0.24506633487159157,0.7549336651284084,1,6,0.3879348610070458,0.35035279986939416,0.7922835974375669,0.448
Z20,0.25193326481114875,0.7480667351888513,2,5,0.015338992169811938,0.587291320658625,0.3416772048068063,0.5603
Z10,0.5462722549880629,0.45372774501193713,3,4,0.9988295876921766,0.9819247203688218,0.04274165114881012,0.3579
Z19,0.3209819210908489,0.6790180789091511,1,3,0.8434502970147235,0.7930010930736898,0.23269130937205496,0.2582
Z09,0.563682757950402,0.436317242049598,3,4,0.053773239320310307,0.8297132305405188,0.8014907101450881,0.6493
Z06,0.6120017004413459,0.38799829955865406,3,3,0.43553079072739687,0.924051359750153,0.7819554358594093,0.5645
Z17,0.33167725486229166,0.6683227451377083,2,5,0.6965036219832469,0.13317129000399663,0.15685367833578612,0.3214
Z11,0.4856996810971218,0.5143003189028782,3,2,0.025516961652036207,0.7916223285411017,0.43107680200060083,0.6344
Z16,0.3670812144257525,0.6329187855742475,2,5,0.4272942248374124,0.707018808618275,0.03880386344452025,0.4551
Z04,0.6267685159893849,0.3732314840106151,1,1,0.6135965617694292,0.5635816392238409,0.17743974359043369,0.1807
Z12,0.47332689822237245,0.5266731017776276,2,3,0.8574771410688841,0.7094521151264715,0.3581670283351587,0.2991
Z16,0.3670812144257525,0.6329187855742475,1,4,0.8968743560217144,0.9127877457607232,0.012410436610988729,0.2291
Z01,0.768633743697722,0.23136625630227803,1,4,0.8689905389566654,0.23385843795777006,0.8730748674438772,0.1698
Z07,0.5774051515343017,0.4225948484656983,1,6,0.7749565044381378,0.1177135891900759,0.9493675540860134,0.2677
Z14,0.4179012839647675,0.5820987160352324,1,3,0.9649940624121589,0.4265683821887961,0.6167284683471965,0.211
Z11,0.4856996810971218,0.5143003189028782,3,4,0.5100721343379675,0.13549629986777456,0.1138018260772361,0.3938
Z13,0.4530667876713712,0.5469332123286288,2,5,0.8043970636471874,0.7385670589426722,0.9662708857754961,0.4741
Z14,0.4179012839647675,0.5820987160352324,1,5,0.4637682589821148,0.1926035554889225,0.0757887655788333,0.261
Z04,0.6267685159893849,0.3732314840106151,2,6,0.014820628514402467,0.02558949212533901,0.7778424093826227,0.461
Z17,0.33167725486229166,0.6683227451377083,2,7,0.014193663614527341,0.7929661304503071,0.831941732455104,0.6819
Z08,0.5648240532107115,0.4351759467892885,2,7,0.818961866849411,0.026270522093924553,0.4310829234917869,0.2588
Z07,0.5774051515343017,0.4225948484656983,2,5,0.4144203174817268,0.40145382431853616,0.18307368447950878,0.343
Z07,0.5774051515343017,0.4225948484656983,1,1,0.8267951397902379,0.9103575039733084,0.01447952041500522,0.1245
Z18,0.3304269905555672,0.6695730094444328,1,7,0.5638938562571114,0.9754498257929459,0.3598146156443408,0.4308
Z07,0.5774051515343017,0.4225948484656983,1,7,0.4418432037454728,0.9470514560426114,0.7795480770570253,0.4297
Z05,0.6234806320791709,0.3765193679208291,2,4,0.3311415331918137,0.9441440504766503,0.673910722778551,0.4721
Z09,0.563682757950402,0.436317242049598,1,1,0.9215885858141293,0.06673122058158953,0.45818486736505726,0.0546
Z08,0.5648240532107115,0.4351759467892885,3,2,0.6601990095098659,0.6531420098478992,0.8776106615563376,0.4586
Z11,0.4856996810971218,0.5143003189028782,1,3,0.6459327012248761,0.8045456027460338,0.7135257409218151,0.3228
Z10,0.5462722549880629,0.45372774501193713,2,5,0.638915609972561,0.17452060502883593,0.7462304130895365,0.3436
Z06,0.6120017004413459,0.38799829955865406,2,4,0.329759642722816,0.8624890690638021,0.6081666399812505,0.4606
Z08,0.5648240532107115,0.4351759467892885,2,6,0.8019855546685193,0.3803838681483376,0.29958789126784746,0.3159
Z18,0.3304269905555672,0.6695730094444328,3,7,0.15045511531450317,0.9386025783620349,0.5361808491998838,0.7075
Z14,0.4179012839647675,0.5820987160352324,3,7,0.9895094688714104,0.9213772421967191,0.13097003995303047,0.4373
Z08,0.5648240532107115,0.4351759467892885,1,2,0.2104767428747083,0.6724679266089242,0.6721634427568994,0.4157
Z17,0.33167725486229166,0.6683227451377083,1,1,0.04681779368573391,0.2944342621313588,0.757155877000874,0.46
Z11,0.4856996810971218,0.5143003189028782,1,6,0.1613684937964236,0.18397401023836202,0.6320845866041567,0.3991
Z06,0.6120017004413459,0.38799829955865406,3,5,0.3101081648499261,0.133758049596858,0.8551272684691049,0.5323
Z08,0.5648240532107115,0.4351759467892885,3,4,0.4953470975942502,0.0722998432113523,0.6672488195412466,0.4192
Z14,0.4179012839647675,0.5820987160352324,2,5,0.4610107428644852,0.469576879561285,0.36802140511255976,0.432
Z16,0.3670812144257525,0.6329187855742475,3,3,0.4506080074873361,0.9889774679805498,0.0002864741045813801,0.5473
Z07,0.5774051515343017,0.4225948484656983,3,4,0.43651721223242257,0.9468980768152551,0.8216982248965551,0.6288
Z17,0.33167725486229166,0.6683227451377083,2,6,0.37234155332332497,0.9414687416383075,0.5222185357172926,0.5859
Z19,0.3209819210908489,0.6790180789091511,2,5,0.06537857954838766,0.27402006944110446,0.04227963538100421,0.4862
Z03,0.6681009687423672,0.33189903125763276,3,7,0.9809977741664246,0.5861894270983238,0.08425514005014945,0.3184
Z13,0.4530667876713712,0.5469332123286288,3,5,0.6628999723728758,0.9871515651849104,0.19418595414585804,0.4919
Z19,0.3209819210908489,0.6790180789091511,1,5,0.41521603069734536,0.2974837226039444,0.48790274400979405,0.3597
Z01,0.768633743697722,0.23136625630227803,2,1,0.8503164457064377,0.8558484091215783,0.48159325244151985,0.2326
Z21,0.24506633487159157,0.7549336651284084,2,7,0.4711629131019921,0.3617628209405408,0.5239756943141888,0.5388
Z07,0.5774051515343017,0.4225948484656983,2,4,0.15730241159834835,0.3254980539942234,0.34669529732315807,0.3895
Z16,0.3670812144257525,0.6329187855742475,2,3,0.3864795967614829,0.9130938358854559,0.08843486335568229,0.4504
Z10,0.5462722549880629,0.45372774501193713,2,4,0.6009558823144013,0.04952702887074523,0.7677934538749738,0.321
Z18,0.3304269905555672,0.6695730094444328,1,6,0.9091069444977942,0.5600086640697317,0.5630787680437573,0.3373
Z05,0.6234806320791709,0.3765193679208291,2,3,0.04388044835033689,0.0482942149949368,0.4241055904784423,0.3919
Z20,0.25193326481114875,0.7480667351888513,1,7,0.3698279314706687,0.6909857429561731,0.11881100485481388,0.4533
Z15,0.39405543163197926,0.6059445683680207,2,7,0.8782042486644451,0.8957924875620291,0.6742103896981462,0.4741
Z10,0.5462722549880629,0.45372774501193713,1,6,0.1277426562902686,0.7085798070852289,0.05197991170319527,0.3694
Z12,0.47332689822237245,0.5266731017776276,3,6,0.7931355555534084,0.40302418197132284,0.8326890778683474,0.4958
Z09,0.563682757950402,0.436317242049598,3,5,0.9840325334362877,0.933312668521719,0.2671366094015587,0.3816
Z04,0.6267685159893849,0.3732314840106151,3,5,0.4223244016205573,0.35919474576319854,0.8135949187337083,0.4805
Z15,0.39405543163197926,0.6059445683680207,3,3,0.6823305635019306,0.3538977911714075,0.7163539815574202,0.4634
Z10,0.5462722549880629,0.45372774501193713,3,2,0.6323086153687923,0.6331752250165031,0.8634760955636878,0.4545
Z16,0.3670812144257525,0.6329187855742475,2,3,0.4364245677247348,0.5065672079933846,0.19451425957571977,0.4208
Z07,0.5774051515343017,0.4225948484656983,1,7,0.5439058659704077,0.36197940812335694,0.13386577062533545,0.2313
Z03,0.6681009687423672,0.33189903125763276,2,6,0.04088851171407737,0.2586426705456739,0.2540416352502538,0.4242
Z19,0.3209819210908489,0.6790180789091511,2,6,0.15518885259009174,0.13770047668676189,0.2691655384297934,0.4848
Z16,0.3670812144257525,0.6329187855742475,2,1,0.10260383370186121,0.3395943134988313,0.31486895141649796,0.4268
Z18,0.3304269905555672,0.6695730094444328,2,6,0.4423157267614196,0.22265024902666863,0.014748237233631278,0.3714
Z10,0.5462722549880629,0.45372774501193713,2,4,0.7347099569113962,0.2530683100570812,0.8519205817066781,0.3036
Z19,0.3209819210908489,0.6790180789091511,3,4,0.7300761036580499,0.6014146137451505,0.68091139268446,0.4597
Z04,0.6267685159893849,0.3732314840106151,2,7,0.26841754454282496,0.550354312049518,0.728251612793482,0.5427
Z06,0.6120017004413459,0.38799829955865406,2,2,0.06682963296692845,0.7954861600241512,0.46443683824582693,0.4415
Z07,0.5774051515343017,0.4225948484656983,1,5,0.35988315229243395,0.3853258466047631,0.7044514441687654,0.3591
Z10,0.5462722549880629,0.45372774501193713,3,6,0.6193892305134111,0.29384929891026823,0.3979466638578568,0.4575
Z19,0.3209819210908489,0.6790180789091511,2,7,0.8891241603625587,0.08133076189437616,0.27595463298444467,0.3065
Z09,0.563682757950402,0.436317242049598,1,3,0.3965875913205683,0.48326910320881644,0.8898503560979019,0.3575
Z19,0.3209819210908489,0.6790180789091511,3,4,0.4986175451660806,0.008077985157061263,0.21905235873270923,0.4142
Z14,0.4179012839647675,0.5820987160352324,1,6,0.663470407449352,0.32616889634737245,0.8505110657030738,0.3751
Z05,0.6234806320791709,0.3765193679208291,1,7,0.41582608698506296,0.536059268597789,0.3947138656483571,0.3599
Z02,0.7060669879200819,0.29393301207991807,2,6,0.30438480540003465,0.993918796570275,0.2611906349615687,0.4621
Z20,0.25193326481114875,0.7480667351888513,1,2,0.3029265941745226,0.3840335719856731,0.030478658290184035,0.3145
Z18,0.3304269905555672,0.6695730094444328,1,7,0.25725122552051816,0.47283517146683207,0.31988959383280424,0.4223
Z06,0.6120017004413459,0.38799829955865406,3,5,0.5487210021764863,0.2444119282564643,0.31084272350653364,0.3444
Z20,0.25193326481114875,0.7480667351888513,3,3,0.6141453439318147,0.44054651716102866,0.5171290262411392,0.505
Z01,0.768633743697722,0.23136625630227803,2,2,0.15624505795283838,0.21877317773154892,0.43281448869385675,0.3292
